design_id,period_nm,radius_nm,axis_gap_nm,kx_norm,ky_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,particle_count,top_count,sio2_count,side_count,score
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,1,298.2672889272835,3.019323398297566,1005.1134305682724,49.39306751563287,0,0,0,0,50.33876657427663
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,2,298.2658088539605,3.0194960748574853,1005.1184182052425,49.389997777698404,0,0,0,0,50.34386217876059
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,3,298.26391559657316,3.019806212026263,1005.1247982860065,49.384611901377724,0,0,0,0,50.350431705486514
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,4,298.26256266579435,3.0200163634757877,1005.1293575718381,49.380951420163655,0,0,0,0,50.35511975901732
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,5,298.26019286717775,3.020270557586758,1005.1373437336462,49.37640307057328,0,0,0,0,50.363265935085806
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,6,298.25908421458786,3.0208578285406364,1005.1410799085969,49.366620533525,0,0,0,0,50.367346316783966
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,7,298.2582290015256,3.0204634094339617,1005.1439620077225,49.3729253713124,0,0,0,0,50.3700065671061
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,8,298.2554766343415,3.0212444836277466,1005.1532376974349,49.35970561975383,0,0,0,0,50.379747453795844
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,9,297.28658455991575,0.8287902256553468,1008.4291507596745,179.34971682662115,0,0,0,0,51.41434797843631
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,10,297.2831338440919,0.8288789950694161,1008.4408561073099,179.3284276791182,0,0,0,0,51.4262595445868
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,11,297.28016066010764,0.8289820156616754,1008.4509418129816,179.30434861293406,0,0,0,0,51.436578522982714
period980_P900_rho0p14,900.0,126.00000000000001,648.0,0.0,0.0,12,297.2800290181198,0.8289869740586076,1008.4513883767385,179.30319674546706,0,0,0,0,51.43703624656469
